1779;Байшань;{"name":"Байшань","lat":41.93853,"lon":126.41965,"country":"CN","timezone":"Asia/Shanghai","population":183880, "capital":"false", "continent":"Asia"}
1780;Аньшань;{"name":"Аньшань","lat":41.12361,"lon":122.99,"country":"CN","timezone":"Asia/Shanghai","population":1199275, "capital":"false", "continent":"Asia"}
1781;Анда;{"name":"Анда","lat":46.40202,"lon":125.31454,"country":"CN","timezone":"Asia/Shanghai","population":181271, "capital":"false", "continent":"Asia"}
1782;Алихэ;{"name":"Алихэ","lat":50.56667,"lon":123.71667,"country":"CN","timezone":"Asia/Shanghai","population":61582, "capital":"false", "continent":"Asia"}
1783;Ахенг;{"name":"Ахенг","lat":45.54545,"lon":126.97703,"country":"CN","timezone":"Asia/Shanghai","population":144665, "capital":"false", "continent":"Asia"}
1784;Songling;{"name":"Songling","lat":40.29303,"lon":118.26908,"country":"CN","timezone":"Asia/Shanghai","population":52277, "capital":"false", "continent":"Asia"}
1785;Шилин,Каменный лес;{"name":"Шилин","lat":24.81878,"lon":103.33237,"country":"CN","timezone":"Asia/Shanghai","population":55000, "capital":"false", "continent":"Asia"}
1786;Changshu City;{"name":"Changshu City","lat":31.64615,"lon":120.74221,"country":"CN","timezone":"Asia/Shanghai","population":1047700, "capital":"false", "continent":"Asia"}
1787;Shixing;{"name":"Shixing","lat":24.94824,"lon":114.06572,"country":"CN","timezone":"Asia/Shanghai","population":72996, "capital":"false", "continent":"Asia"}
1788;Jiashan;{"name":"Jiashan","lat":30.84918,"lon":120.92583,"country":"CN","timezone":"Asia/Shanghai","population":137112, "capital":"false", "continent":"Asia"}
1789;Фенхуань;{"name":"Фенхуань","lat":27.93557,"lon":109.59961,"country":"CN","timezone":"Asia/Shanghai","population":370000, "capital":"false", "continent":"Asia"}
1790;Zhu Cheng City;{"name":"Zhu Cheng City","lat":35.99502,"lon":119.40259,"country":"CN","timezone":"Asia/Shanghai","population":1000000, "capital":"false", "continent":"Asia"}
1791;Шангри-Ла,ШангриЛа,Шангри Ла;{"name":"Шангри-Ла","lat":27.82511,"lon":99.70779,"country":"CN","timezone":"Asia/Shanghai","population":130000, "capital":"false", "continent":"Asia"}
1792;Ордос;{"name":"Ордос","lat":39.6086,"lon":109.78157,"country":"CN","timezone":"Asia/Shanghai","population":1940653, "capital":"false", "continent":"Asia"}
1793;Wenshan City;{"name":"Wenshan City","lat":23.36306,"lon":104.25047,"country":"CN","timezone":"Asia/Shanghai","population":450000, "capital":"false", "continent":"Asia"}
1794;Люпаньшуй;{"name":"Люпаньшуй","lat":26.59444,"lon":104.83333,"country":"CN","timezone":"Asia/Shanghai","population":251900, "capital":"false", "continent":"Asia"}
1795;Сипакира;{"name":"Сипакира","lat":5.02208,"lon":-74.00481,"country":"CO","timezone":"America/Bogota","population":91235, "capital":"false", "continent":"America"}
1796;Yumbo;{"name":"Yumbo","lat":3.58234,"lon":-76.49146,"country":"CO","timezone":"America/Bogota","population":71436, "capital":"false", "continent":"America"}
1797;Йопаль;{"name":"Йопаль","lat":5.33775,"lon":-72.39586,"country":"CO","timezone":"America/Bogota","population":61029, "capital":"false", "continent":"America"}
1798;Вильявисенсио;{"name":"Вильявисенсио","lat":4.142,"lon":-73.62664,"country":"CO","timezone":"America/Bogota","population":321717, "capital":"false", "continent":"America"}
1799;Вилья-дель-Росарио,ВильядельРосарио,Вилья дель Росарио;{"name":"Вилья-дель-Росарио","lat":7.83389,"lon":-72.47417,"country":"CO","timezone":"America/Bogota","population":64951, "capital":"false", "continent":"America"}
1800;Вальедупар;{"name":"Вальедупар","lat":10.46314,"lon":-73.25322,"country":"CO","timezone":"America/Bogota","population":308237, "capital":"false", "continent":"America"}
1801;Turbo;{"name":"Turbo","lat":8.09263,"lon":-76.72822,"country":"CO","timezone":"America/Bogota","population":50508, "capital":"false", "continent":"America"}
1802;Turbaco;{"name":"Turbaco","lat":10.32944,"lon":-75.41137,"country":"CO","timezone":"America/Bogota","population":56171, "capital":"false", "continent":"America"}
1803;Тунха;{"name":"Тунха","lat":5.53528,"lon":-73.36778,"country":"CO","timezone":"America/Bogota","population":117479, "capital":"false", "continent":"America"}
1804;Тумако;{"name":"Тумако","lat":1.79861,"lon":-78.81556,"country":"CO","timezone":"America/Bogota","population":86713, "capital":"false", "continent":"America"}
1805;Тулуа;{"name":"Тулуа","lat":4.08466,"lon":-76.19536,"country":"CO","timezone":"America/Bogota","population":165501, "capital":"false", "continent":"America"}
1806;Soledad;{"name":"Soledad","lat":10.91843,"lon":-74.76459,"country":"CO","timezone":"America/Bogota","population":342556, "capital":"false", "continent":"America"}
1807;Согамосо;{"name":"Согамосо","lat":5.71434,"lon":-72.93391,"country":"CO","timezone":"America/Bogota","population":126551, "capital":"false", "continent":"America"}
1808;Соачу;{"name":"Соачу","lat":4.57937,"lon":-74.21682,"country":"CO","timezone":"America/Bogota","population":313945, "capital":"false", "continent":"America"}
1809;Синселехо;{"name":"Синселехо","lat":9.30472,"lon":-75.39778,"country":"CO","timezone":"America/Bogota","population":261187, "capital":"false", "continent":"America"}
1810;Санта-Роса-де-Кабаль,СантаРосадеКабаль,Санта Роса де Кабаль;{"name":"Санта-Роса-де-Кабаль","lat":4.86806,"lon":-75.62139,"country":"CO","timezone":"America/Bogota","population":57928, "capital":"false", "continent":"America"}
1811;Santa Marta;{"name":"Santa Marta","lat":11.24079,"lon":-74.19904,"country":"CO","timezone":"America/Bogota","population":431781, "capital":"false", "continent":"America"}
1812;San Andres;{"name":"San Andres","lat":12.58472,"lon":-81.70056,"country":"CO","timezone":"America/Bogota","population":58257, "capital":"false", "continent":"America"}
1813;Sahagun;{"name":"Sahagun","lat":8.94617,"lon":-75.44275,"country":"CO","timezone":"America/Bogota","population":59188, "capital":"false", "continent":"America"}
1814;Sabanalarga;{"name":"Sabanalarga","lat":10.62962,"lon":-74.92063,"country":"CO","timezone":"America/Bogota","population":68535, "capital":"false", "continent":"America"}
1815;Рионегро;{"name":"Рионегро","lat":6.15515,"lon":-75.37371,"country":"CO","timezone":"America/Bogota","population":62291, "capital":"false", "continent":"America"}
1816;Riohacha;{"name":"Riohacha","lat":11.54444,"lon":-72.90722,"country":"CO","timezone":"America/Bogota","population":92431, "capital":"false", "continent":"America"}
1817;Кибдо;{"name":"Кибдо","lat":5.69188,"lon":-76.65835,"country":"CO","timezone":"America/Bogota","population":75104, "capital":"false", "continent":"America"}
1818;Puerto Tejada;{"name":"Puerto Tejada","lat":3.23114,"lon":-76.41668,"country":"CO","timezone":"America/Bogota","population":53674, "capital":"false", "continent":"America"}
1819;Попаян;{"name":"Попаян","lat":2.43823,"lon":-76.61316,"country":"CO","timezone":"America/Bogota","population":258653, "capital":"false", "continent":"America"}
1820;Питалито;{"name":"Питалито","lat":1.85371,"lon":-76.05071,"country":"CO","timezone":"America/Bogota","population":53685, "capital":"false", "continent":"America"}
1821;Piedecuesta;{"name":"Piedecuesta","lat":6.98789,"lon":-73.04953,"country":"CO","timezone":"America/Bogota","population":86387, "capital":"false", "continent":"America"}
1822;Перейра;{"name":"Перейра","lat":4.81333,"lon":-75.69611,"country":"CO","timezone":"America/Bogota","population":440118, "capital":"false", "continent":"America"}
1823;Pasto;{"name":"Pasto","lat":1.21361,"lon":-77.28111,"country":"CO","timezone":"America/Bogota","population":382236, "capital":"false", "continent":"America"}
1824;Памплона;{"name":"Памплона","lat":42.81687,"lon":-1.64323,"country":"ES","timezone":"Europe/Madrid","population":198491, "capital":"false", "continent":"Europe"}
1825;Palmira;{"name":"Palmira","lat":3.53944,"lon":-76.30361,"country":"CO","timezone":"America/Bogota","population":247986, "capital":"false", "continent":"America"}
1826;Оканья;{"name":"Оканья","lat":8.23773,"lon":-73.35604,"country":"CO","timezone":"America/Bogota","population":83511, "capital":"false", "continent":"America"}
1827;Нейва;{"name":"Нейва","lat":2.9273,"lon":-75.28189,"country":"CO","timezone":"America/Bogota","population":352855, "capital":"false", "continent":"America"}
1828;Monteria;{"name":"Monteria","lat":8.74798,"lon":-75.88143,"country":"CO","timezone":"America/Bogota","population":272420, "capital":"false", "continent":"America"}
1829;Montelibano;{"name":"Montelibano","lat":7.97917,"lon":-75.4202,"country":"CO","timezone":"America/Bogota","population":85000, "capital":"false", "continent":"America"}
1830;Медельин;{"name":"Медельин","lat":6.25184,"lon":-75.56359,"country":"CO","timezone":"America/Bogota","population":1999979, "capital":"false", "continent":"America"}
1831;Манисалес;{"name":"Манисалес","lat":5.06889,"lon":-75.51738,"country":"CO","timezone":"America/Bogota","population":357814, "capital":"false", "continent":"America"}
1832;Malambo;{"name":"Malambo","lat":10.85953,"lon":-74.77386,"country":"CO","timezone":"America/Bogota","population":101534, "capital":"false", "continent":"America"}
1833;Maicao;{"name":"Maicao","lat":11.38321,"lon":-72.24321,"country":"CO","timezone":"America/Bogota","population":130348, "capital":"false", "continent":"America"}
1834;Маганге;{"name":"Маганге","lat":9.24202,"lon":-74.75467,"country":"CO","timezone":"America/Bogota","population":100313, "capital":"false", "continent":"America"}
1835;Мадрид;{"name":"Мадрид","lat":40.4165,"lon":-3.70256,"country":"ES","timezone":"Europe/Madrid","population":3255944, "capital":"true", "continent":"Europe"}
1836;Los Patios;{"name":"Los Patios","lat":7.83793,"lon":-72.5037,"country":"CO","timezone":"America/Bogota","population":58661, "capital":"false", "continent":"America"}
1837;Ла-Дорада,ЛаДорада,Ла Дорада;{"name":"Ла-Дорада","lat":5.44783,"lon":-74.66311,"country":"CO","timezone":"America/Bogota","population":81950, "capital":"false", "continent":"America"}
1838;Итагуи;{"name":"Итагуи","lat":6.18461,"lon":-75.59913,"country":"CO","timezone":"America/Bogota","population":281853, "capital":"false", "continent":"America"}
1839;Ипьялес;{"name":"Ипьялес","lat":0.83018,"lon":-77.64959,"country":"CO","timezone":"America/Bogota","population":77729, "capital":"false", "continent":"America"}
1840;Ибаге;{"name":"Ибаге","lat":4.43889,"lon":-75.23222,"country":"CO","timezone":"America/Bogota","population":421685, "capital":"false", "continent":"America"}
1841;Хирон;{"name":"Хирон","lat":7.0682,"lon":-73.16981,"country":"CO","timezone":"America/Bogota","population":108466, "capital":"false", "continent":"America"}
1842;Жирардо;{"name":"Жирардо","lat":4.30079,"lon":-74.80754,"country":"CO","timezone":"America/Bogota","population":130289, "capital":"false", "continent":"America"}
1843;Fusagasuga;{"name":"Fusagasuga","lat":4.33646,"lon":-74.36378,"country":"CO","timezone":"America/Bogota","population":88820, "capital":"false", "continent":"America"}
1844;Funza;{"name":"Funza","lat":4.71638,"lon":-74.21195,"country":"CO","timezone":"America/Bogota","population":54421, "capital":"false", "continent":"America"}
1845;Fundacion;{"name":"Fundacion","lat":10.52066,"lon":-74.18504,"country":"CO","timezone":"America/Bogota","population":59175, "capital":"false", "continent":"America"}
1846;Floridablanca;{"name":"Floridablanca","lat":7.06222,"lon":-73.08644,"country":"CO","timezone":"America/Bogota","population":252267, "capital":"false", "continent":"America"}
1847;Florencia;{"name":"Florencia","lat":1.61438,"lon":-75.60623,"country":"CO","timezone":"America/Bogota","population":130337, "capital":"false", "continent":"America"}
1848;Факататива;{"name":"Факататива","lat":4.81367,"lon":-74.35453,"country":"CO","timezone":"America/Bogota","population":94611, "capital":"false", "continent":"America"}
1849;Эспиналь;{"name":"Эспиналь","lat":4.14924,"lon":-74.88429,"country":"CO","timezone":"America/Bogota","population":56213, "capital":"false", "continent":"America"}
1850;Энвигадо;{"name":"Энвигадо","lat":6.17591,"lon":-75.59174,"country":"CO","timezone":"America/Bogota","population":163007, "capital":"false", "continent":"America"}
1851;Эль-Банка,ЭльБанка,Эль Банка;{"name":"Эль-Банка","lat":9.00114,"lon":-73.97581,"country":"CO","timezone":"America/Bogota","population":54522, "capital":"false", "continent":"America"}
1852;Дуитама;{"name":"Дуитама","lat":5.8245,"lon":-73.03408,"country":"CO","timezone":"America/Bogota","population":92040, "capital":"false", "continent":"America"}
1853;Dos Quebradas;{"name":"Dos Quebradas","lat":4.83916,"lon":-75.66727,"country":"CO","timezone":"America/Bogota","population":179583, "capital":"false", "continent":"America"}
1854;Кукута;{"name":"Кукута","lat":7.89391,"lon":-72.50782,"country":"CO","timezone":"America/Bogota","population":721398, "capital":"false", "continent":"America"}
1855;Сиенага;{"name":"Сиенага","lat":11.00703,"lon":-74.24765,"country":"CO","timezone":"America/Bogota","population":88311, "capital":"false", "continent":"America"}
1856;Чинчины;{"name":"Чинчины","lat":4.9825,"lon":-75.60361,"country":"CO","timezone":"America/Bogota","population":68512, "capital":"false", "continent":"America"}
1857;Chia;{"name":"Chia","lat":4.85876,"lon":-74.05866,"country":"CO","timezone":"America/Bogota","population":64569, "capital":"false", "continent":"America"}
1858;Cerete;{"name":"Cerete","lat":8.88479,"lon":-75.79052,"country":"CO","timezone":"America/Bogota","population":55513, "capital":"false", "continent":"America"}
1859;Кавказ,Каукасия;{"name":"Кавказ","lat":7.98654,"lon":-75.19349,"country":"CO","timezone":"America/Bogota","population":58034, "capital":"false", "continent":"America"}
1860;Cartago;{"name":"Cartago","lat":4.74639,"lon":-75.91167,"country":"CO","timezone":"America/Bogota","population":134827, "capital":"false", "continent":"America"}
1861;Картахена;{"name":"Картахена","lat":10.39972,"lon":-75.51444,"country":"CO","timezone":"America/Bogota","population":952024, "capital":"false", "continent":"America"}
1862;Кали;{"name":"Кали","lat":3.43722,"lon":-76.5225,"country":"CO","timezone":"America/Bogota","population":2392877, "capital":"false", "continent":"America"}
1863;Кальдас;{"name":"Кальдас","lat":6.09106,"lon":-75.63569,"country":"CO","timezone":"America/Bogota","population":65565, "capital":"false", "continent":"America"}
1864;Calarca;{"name":"Calarca","lat":4.52949,"lon":-75.64091,"country":"CO","timezone":"America/Bogota","population":62170, "capital":"false", "continent":"America"}
1865;Буга;{"name":"Буга","lat":3.90089,"lon":-76.29783,"country":"CO","timezone":"America/Bogota","population":118004, "capital":"false", "continent":"America"}
1866;Буэнавентура;{"name":"Буэнавентура","lat":3.8801,"lon":-77.03116,"country":"CO","timezone":"America/Bogota","population":240387, "capital":"false", "continent":"America"}
1867;Букараманга;{"name":"Букараманга","lat":7.12539,"lon":-73.1198,"country":"CO","timezone":"America/Bogota","population":571820, "capital":"false", "continent":"America"}
1868;Богота,Санта-Фе-де-Богота,Богота,СантаФедеБогота,Богота,Санта Фе де Богота;{"name":"Богота","lat":4.60971,"lon":-74.08175,"country":"CO","timezone":"America/Bogota","population":7674366, "capital":"false", "continent":"America"}
1869;Белла,Бельо;{"name":"Белла","lat":6.33732,"lon":-75.55795,"country":"CO","timezone":"America/Bogota","population":392939, "capital":"false", "continent":"America"}
1870;Барранкилья;{"name":"Барранкилья","lat":10.96854,"lon":-74.78132,"country":"CO","timezone":"America/Bogota","population":1380425, "capital":"false", "continent":"America"}
1871;Барранкабермеха;{"name":"Барранкабермеха","lat":7.06528,"lon":-73.85472,"country":"CO","timezone":"America/Bogota","population":191403, "capital":"false", "continent":"America"}
1872;Armenia;{"name":"Armenia","lat":4.53389,"lon":-75.68111,"country":"CO","timezone":"America/Bogota","population":315328, "capital":"false", "continent":"America"}
1873;Arjona;{"name":"Arjona","lat":10.25444,"lon":-75.34389,"country":"CO","timezone":"America/Bogota","population":50405, "capital":"false", "continent":"America"}
1874;Араука;{"name":"Араука","lat":7.08471,"lon":-70.75908,"country":"CO","timezone":"America/Bogota","population":69264, "capital":"false", "continent":"America"}
1875;Apartado;{"name":"Apartado","lat":7.88299,"lon":-76.62587,"country":"CO","timezone":"America/Bogota","population":86438, "capital":"false", "continent":"America"}
1876;Агуачика;{"name":"Агуачика","lat":8.30844,"lon":-73.6166,"country":"CO","timezone":"America/Bogota","population":73360, "capital":"false", "continent":"America"}
1877;Агустин-Кодасси,АгустинКодасси,Агустин Кодасси;{"name":"Агустин-Кодасси","lat":10.03672,"lon":-73.23558,"country":"CO","timezone":"America/Bogota","population":51478, "capital":"false", "continent":"America"}
1878;Сан-Хосе,СанХосе,Сан Хосе;{"name":"Сан-Хосе","lat":37.33939,"lon":-121.89496,"country":"US","timezone":"America/Los_Angeles","population":945942, "capital":"false", "continent":"America"}
1879;Пуэрто-Лимон,Лимон,ПуэртоЛимон,Лимон,Пуэрто Лимон,Лимон;{"name":"Пуэрто-Лимон","lat":9.99074,"lon":-83.03596,"country":"CR","timezone":"America/Costa_Rica","population":63081, "capital":"false", "continent":"America"}
1880;Сантьяго-де-Куба,СантьягодеКуба,Сантьяго де Куба;{"name":"Сантьяго-де-Куба","lat":20.02083,"lon":-75.82667,"country":"CU","timezone":"America/Havana","population":555865, "capital":"false", "continent":"America"}
1881;Санта Клара,Санта-Клара,Санта Клара,СантаКлара,Санта Клара,Санта Клара;{"name":"Санта Клара","lat":22.40694,"lon":-79.96472,"country":"CU","timezone":"America/Havana","population":250512, "capital":"false", "continent":"America"}
1882;San Miguel del Padron;{"name":"San Miguel del Padron","lat":23.06639,"lon":-82.29472,"country":"CU","timezone":"America/Havana","population":159273, "capital":"false", "continent":"America"}
1883;San Luis;{"name":"San Luis","lat":20.18809,"lon":-75.85031,"country":"CU","timezone":"America/Havana","population":67293, "capital":"false", "continent":"America"}
1884;San Jose de las Lajas;{"name":"San Jose de las Lajas","lat":22.96139,"lon":-82.15111,"country":"CU","timezone":"America/Havana","population":54847, "capital":"false", "continent":"America"}
1885;Санкти-Спиритус,СанктиСпиритус,Санкти Спиритус;{"name":"Санкти-Спиритус","lat":21.92972,"lon":-79.4425,"country":"CU","timezone":"America/Havana","population":127069, "capital":"false", "continent":"America"}
1886;San Cristobal;{"name":"San Cristobal","lat":18.41667,"lon":-70.1,"country":"DO","timezone":"America/Santo_Domingo","population":154040, "capital":"false", "continent":"America"}
1887;Sagua la Grande;{"name":"Sagua la Grande","lat":22.80667,"lon":-80.07556,"country":"CU","timezone":"America/Havana","population":62073, "capital":"false", "continent":"America"}
1888;Пуэрто-Падре,ПуэртоПадре,Пуэрто Падре;{"name":"Пуэрто-Падре","lat":21.19517,"lon":-76.60358,"country":"CU","timezone":"America/Havana","population":76838, "capital":"false", "continent":"America"}
1889;Placetas;{"name":"Placetas","lat":22.31184,"lon":-79.6544,"country":"CU","timezone":"America/Havana","population":55408, "capital":"false", "continent":"America"}
1890;Пинар-дель-Рио,ПинардельРио,Пинар дель Рио;{"name":"Пинар-дель-Рио","lat":22.41667,"lon":-83.69667,"country":"CU","timezone":"America/Havana","population":186990, "capital":"false", "continent":"America"}
1891;Palma Soriano;{"name":"Palma Soriano","lat":20.2113,"lon":-75.99362,"country":"CU","timezone":"America/Havana","population":102826, "capital":"false", "continent":"America"}
1892;Nuevitas;{"name":"Nuevitas","lat":21.54585,"lon":-77.26504,"country":"CU","timezone":"America/Havana","population":54022, "capital":"false", "continent":"America"}
1893;Моа;{"name":"Моа","lat":20.65776,"lon":-74.95075,"country":"CU","timezone":"America/Havana","population":92852, "capital":"false", "continent":"America"}
1894;Матанзас,Матансас;{"name":"Матанзас","lat":23.04111,"lon":-81.5775,"country":"CU","timezone":"America/Havana","population":146733, "capital":"false", "continent":"America"}
1895;Мансанильо;{"name":"Мансанильо","lat":19.05222,"lon":-104.31583,"country":"MX","timezone":"America/Mexico_City","population":130035, "capital":"false", "continent":"America"}
1896;Лас-Тунас,ЛасТунас,Лас Тунас;{"name":"Лас-Тунас","lat":20.96167,"lon":-76.95111,"country":"CU","timezone":"America/Havana","population":203684, "capital":"false", "continent":"America"}
1897;Гавана;{"name":"Гавана","lat":23.13302,"lon":-82.38304,"country":"CU","timezone":"America/Havana","population":2163824, "capital":"true", "continent":"America"}
1898;Jesus Menendez;{"name":"Jesus Menendez","lat":21.16139,"lon":-76.47919,"country":"CU","timezone":"America/Havana","population":51002, "capital":"false", "continent":"America"}
1899;Jaguey Grande;{"name":"Jaguey Grande","lat":22.52694,"lon":-81.12861,"country":"CU","timezone":"America/Havana","population":54363, "capital":"false", "continent":"America"}
1900;Ольгин;{"name":"Ольгин","lat":20.88722,"lon":-76.26306,"country":"CU","timezone":"America/Havana","population":319102, "capital":"false", "continent":"America"}
1901;Guira de Melena;{"name":"Guira de Melena","lat":22.79613,"lon":-82.50667,"country":"CU","timezone":"America/Havana","population":69879, "capital":"false", "continent":"America"}
1902;Гуинес;{"name":"Гуинес","lat":22.83727,"lon":-82.02641,"country":"CU","timezone":"America/Havana","population":68935, "capital":"false", "continent":"America"}
1903;Гуантанамо;{"name":"Гуантанамо","lat":20.14444,"lon":-75.20917,"country":"CU","timezone":"America/Havana","population":272801, "capital":"false", "continent":"America"}
1904;Guanabacoa;{"name":"Guanabacoa","lat":23.1236,"lon":-82.30082,"country":"CU","timezone":"America/Havana","population":112964, "capital":"false", "continent":"America"}
1905;Флорида;{"name":"Флорида","lat":21.52536,"lon":-78.22579,"country":"CU","timezone":"America/Havana","population":63007, "capital":"false", "continent":"America"}
1906;Corralillo;{"name":"Corralillo","lat":22.98212,"lon":-80.58556,"country":"CU","timezone":"America/Havana","population":51881, "capital":"false", "continent":"America"}
1907;Contramaestre;{"name":"Contramaestre","lat":20.29879,"lon":-76.24511,"country":"CU","timezone":"America/Havana","population":70438, "capital":"false", "continent":"America"}
1908;Consolacion del Sur;{"name":"Consolacion del Sur","lat":22.50419,"lon":-83.51442,"country":"CU","timezone":"America/Havana","population":69857, "capital":"false", "continent":"America"}
1909;Colon;{"name":"Colon","lat":22.72064,"lon":-80.90492,"country":"CU","timezone":"America/Havana","population":63882, "capital":"false", "continent":"America"}
1910;Сьенфуэгос;{"name":"Сьенфуэгос","lat":22.14957,"lon":-80.44662,"country":"CU","timezone":"America/Havana","population":186644, "capital":"false", "continent":"America"}
1911;Ciego de Avila;{"name":"Ciego de Avila","lat":21.84,"lon":-78.76194,"country":"CU","timezone":"America/Havana","population":142027, "capital":"false", "continent":"America"}
1912;Cerro;{"name":"Cerro","lat":23.10861,"lon":-82.37778,"country":"CU","timezone":"America/Havana","population":132351, "capital":"false", "continent":"America"}
1913;Карденас;{"name":"Карденас","lat":23.03661,"lon":-81.20596,"country":"CU","timezone":"America/Havana","population":98515, "capital":"false", "continent":"America"}
1914;Камагуэй;{"name":"Камагуэй","lat":21.38083,"lon":-77.91694,"country":"CU","timezone":"America/Havana","population":347562, "capital":"false", "continent":"America"}
1915;Баямо;{"name":"Баямо","lat":20.37417,"lon":-76.64361,"country":"CU","timezone":"America/Havana","population":192632, "capital":"false", "continent":"America"}
1916;Bartolome Maso;{"name":"Bartolome Maso","lat":20.16635,"lon":-76.94291,"country":"CU","timezone":"America/Havana","population":53024, "capital":"false", "continent":"America"}
1917;Banes;{"name":"Banes","lat":20.96116,"lon":-75.722,"country":"CU","timezone":"America/Havana","population":53104, "capital":"false", "continent":"America"}
1918;Артемиса;{"name":"Артемиса","lat":22.81667,"lon":-82.75944,"country":"CU","timezone":"America/Havana","population":68073, "capital":"false", "continent":"America"}
1919;Arroyo Naranjo;{"name":"Arroyo Naranjo","lat":23.03677,"lon":-82.36937,"country":"CU","timezone":"America/Havana","population":210053, "capital":"false", "continent":"America"}
1920;Аламар;{"name":"Аламар","lat":23.15794,"lon":-82.27837,"country":"CU","timezone":"America/Havana","population":100000, "capital":"false", "continent":"America"}
1921;Habana del Este;{"name":"Habana del Este","lat":23.15917,"lon":-82.33056,"country":"CU","timezone":"America/Havana","population":178041, "capital":"false", "continent":"America"}
1922;Centro Habana;{"name":"Centro Habana","lat":23.13833,"lon":-82.36417,"country":"CU","timezone":"America/Havana","population":158151, "capital":"false", "continent":"America"}
1923;La Habana Vieja;{"name":"La Habana Vieja","lat":23.13028,"lon":-82.35306,"country":"CU","timezone":"America/Havana","population":95383, "capital":"false", "continent":"America"}
1924;Boyeros;{"name":"Boyeros","lat":23.0072,"lon":-82.4017,"country":"CU","timezone":"America/Havana","population":188593, "capital":"false", "continent":"America"}
1925;Diez de Octubre;{"name":"Diez de Octubre","lat":23.0881,"lon":-82.3597,"country":"CU","timezone":"America/Havana","population":227293, "capital":"false", "continent":"America"}
1926;Прая;{"name":"Прая","lat":14.93152,"lon":-23.51254,"country":"CV","timezone":"Atlantic/Cape_Verde","population":113364, "capital":"false", "continent":"Atlantic"}
1927;Минделу;{"name":"Минделу","lat":16.89014,"lon":-24.98042,"country":"CV","timezone":"Atlantic/Cape_Verde","population":70611, "capital":"false", "continent":"Atlantic"}
1928;Виллемстад;{"name":"Виллемстад","lat":12.1084,"lon":-68.93354,"country":"CW","timezone":"America/Curacao","population":125000, "capital":"false", "continent":"America"}
1929;Никосия;{"name":"Никосия","lat":35.17531,"lon":33.3642,"country":"CY","timezone":"Asia/Nicosia","population":200452, "capital":"true", "continent":"Asia"}
1930;Лимасол;{"name":"Лимасол","lat":34.68406,"lon":33.03794,"country":"CY","timezone":"Asia/Nicosia","population":154000, "capital":"false", "continent":"Asia"}
1931;Ларнака;{"name":"Ларнака","lat":34.92291,"lon":33.6233,"country":"CY","timezone":"Asia/Nicosia","population":72000, "capital":"false", "continent":"Asia"}
1932;Злин;{"name":"Злин","lat":49.22645,"lon":17.67065,"country":"CZ","timezone":"Europe/Prague","population":78759, "capital":"false", "continent":"Europe"}
1933;Усти-над-Лабем,УстинадЛабем,Усти над Лабем;{"name":"Усти-над-Лабем","lat":50.6607,"lon":14.03227,"country":"CZ","timezone":"Europe/Prague","population":94105, "capital":"false", "continent":"Europe"}
1934;Теплице;{"name":"Теплице","lat":50.6404,"lon":13.82451,"country":"CZ","timezone":"Europe/Prague","population":51223, "capital":"false", "continent":"Europe"}
1935;Прага;{"name":"Прага","lat":50.08804,"lon":14.42076,"country":"CZ","timezone":"Europe/Prague","population":1165581, "capital":"true", "continent":"Europe"}
1936;Пльзень;{"name":"Пльзень","lat":49.74747,"lon":13.37759,"country":"CZ","timezone":"Europe/Prague","population":164180, "capital":"false", "continent":"Europe"}
1937;Пардубице;{"name":"Пардубице","lat":50.04075,"lon":15.77659,"country":"CZ","timezone":"Europe/Prague","population":88741, "capital":"false", "continent":"Europe"}
1938;Острава;{"name":"Острава","lat":49.83465,"lon":18.28204,"country":"CZ","timezone":"Europe/Prague","population":313088, "capital":"false", "continent":"Europe"}
1939;Опава;{"name":"Опава","lat":49.93866,"lon":17.90257,"country":"CZ","timezone":"Europe/Prague","population":60252, "capital":"false", "continent":"Europe"}
1940;Оломоуц;{"name":"Оломоуц","lat":49.59552,"lon":17.25175,"country":"CZ","timezone":"Europe/Prague","population":101268, "capital":"false", "continent":"Europe"}
1941;Мост;{"name":"Мост","lat":50.50301,"lon":13.63617,"country":"CZ","timezone":"Europe/Prague","population":67905, "capital":"false", "continent":"Europe"}
1942;Либерец;{"name":"Либерец","lat":50.76711,"lon":15.05619,"country":"CZ","timezone":"Europe/Prague","population":97770, "capital":"false", "continent":"Europe"}
1943;Кладно;{"name":"Кладно","lat":50.14734,"lon":14.10285,"country":"CZ","timezone":"Europe/Prague","population":70003, "capital":"false", "continent":"Europe"}
1944;Карвина;{"name":"Карвина","lat":49.854,"lon":18.54169,"country":"CZ","timezone":"Europe/Prague","population":63677, "capital":"false", "continent":"Europe"}
1945;Карловы Вары;{"name":"Карловы Вары","lat":50.23271,"lon":12.87117,"country":"CZ","timezone":"Europe/Prague","population":51807, "capital":"false", "continent":"Europe"}
1946;Йиглава;{"name":"Йиглава","lat":49.3961,"lon":15.59124,"country":"CZ","timezone":"Europe/Prague","population":50100, "capital":"false", "continent":"Europe"}
1947;Градец Кралове,Градец-Кралове,Градец Кралове,ГрадецКралове,Градец Кралове,Градец Кралове;{"name":"Градец Кралове","lat":50.20923,"lon":15.83277,"country":"CZ","timezone":"Europe/Prague","population":95195, "capital":"false", "continent":"Europe"}
1948;Гавиржов;{"name":"Гавиржов","lat":49.77984,"lon":18.43688,"country":"CZ","timezone":"Europe/Prague","population":82768, "capital":"false", "continent":"Europe"}
